Id Infosiga;Cidade Considerada;Região Administrativa;Ano Óbito;Mês Óbito;Mês Descrição;Sexo;Turno;Tipo Acidente;SubTipo do Acidente;Tipo Veiculo;Faixa Etária;Idade;Tipo Vítima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia;KM Arredondado;Outro Veículo Envolvido;Tempo entre Acidente e o Óbito
6928;BERTIOGA;Baixada Santista;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;MOTOCICLETA;0-17;15;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-2.381.423.989;-4.610.954.705;SP 055;226;;Mesmo dia
6929;BERTIOGA;Baixada Santista;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;BICICLETA;40-44;44;CONDUTOR;PUBLICO;QUINTA;Rodovias;-2.383.605.111;-4.616.382.382;SP 055;222;;Mesmo dia
7171;BIRIGUI;Araçatuba;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;MOTOCICLETA;18-24;18;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-2.130.212.826;-5.033.384.064;AVENIDA NATAL MASSON;ND;;Mesmo dia
51527;BOM SUCESSO DE ITARARE;Itapeva;2015;9;SETEMBRO;MASCULINO;MADRUGADA;COLISAO;FRONTAL;MOTOCICLETA;18-24;24;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;VICINAL VIRGILIO HOLTZ;ND;CAMINHAO;Mesmo dia
51534;BOTUCATU;Sorocaba;2015;9;SETEMBRO;MASCULINO;MANHA;OUTROS;CAPOTAMENTO;AUTOMOVEL;45-49;49;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-2.298.836.773;-4.849.717.139;SP 209;10;AUTOMOVEL;Mesmo dia
9437;BOTUCATU;Sorocaba;2015;9;SETEMBRO;MASCULINO;MANHA;ATROPELAMENTO;;PEDESTRE;50-54;54;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-229.048.918;-484.849.273;DISTRITO RUBIAO JUNIOR;1;;Mesmo dia
9436;BOTUCATU;Sorocaba;2015;9;SETEMBRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;;NAO DISPONIVEL;18-24;19;NAO DISPONIVEL;;SEGUNDA;Vias Municipais;-229.048.918;-484.849.273;DISTRITO RUBIAO JUNIOR;1;;Mesmo dia
9172;BOTUCATU;Sorocaba;2015;9;SETEMBRO;MASCULINO;MADRUGADA;CHOQUE;;AUTOMOVEL;30-34;32;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;-22.868.164;-48.457.675;AVENIDA LEONARDO VILAS BOAS;2201;;Mesmo dia
6619;BRAGANCA PAULISTA;Campinas;2015;9;SETEMBRO;;MANHA;ATROPELAMENTO;;PEDESTRE;40-44;42;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;-2.298.067;-4.653.304;AVENIDA SAO FRANCISCO DE ASSIS;1;;Mesmo dia
6618;BRAGANCA PAULISTA;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;OUTROS;;CAMINHAO;45-49;46;CONDUTOR;PUBLICO;SEXTA;Rodovias;-2.299.577.474;-4.651.480.076;BR 381;21;;Mesmo dia
6617;BRAGANCA PAULISTA;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;MOTOCICLETA;40-44;40;CONDUTOR;PUBLICO;QUARTA;Rodovias;-2.293.482.085;-465.564.229;SP 063;40;;Dia anterior
7886;BROTAS;Campinas;2015;9;SETEMBRO;MASCULINO;TARDE;OUTROS;;MOTOCICLETA;30-34;33;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-2.229.014.653;-4.812.340.446;VICINAL-BROTAS-AO-PATRIMONIO;ND;;Mesmo dia
8638;BURITIZAL;Franca;2015;9;SETEMBRO;MASCULINO;MANHA;OUTROS;;CAMINHAO;60-64;61;CONDUTOR;PUBLICO;SÁBADO;Rodovias;-2.023.077.333;-4.779.090.414;SP 330;422;;Mesmo dia
9914;CACAPAVA;São José dos Campos;2015;9;SETEMBRO;MASCULINO;MANHA;NAO DISPONIVEL;;NAO DISPONIVEL;75-79;75;NAO DISPONIVEL;;QUARTA;Rodovias;-2.310.880.164;-4.570.087.096;BR 116;129;;Mesmo dia
9910;CACAPAVA;São José dos Campos;2015;9;SETEMBRO;;MANHA;COLISAO;;AUTOMOVEL;25-29;25;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;-2.310.287.729;-4.570.711.828;BR 116;119;;Mais de 30 dias
9825;CACHOEIRA PAULISTA;São José dos Campos;2015;9;SETEMBRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;;MOTOCICLETA;25-29;29;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-22.665.145;-45.012.011;RUA CARLOS PINTO;510;;Mesmo dia
7621;CACONDE;Campinas;2015;9;SETEMBRO;MASCULINO;MADRUGADA;COLISAO;;AUTOMOVEL;18-24;18;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;-2.152.854.027;-4.664.606.208;SP 253;ND;;Mesmo dia
7333;CAFELANDIA;Bauru;2015;9;SETEMBRO;MASCULINO;NOITE;CHOQUE;;AUTOMOVEL;45-49;49;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-218.403.122;-4.960.229.094;SP 300;420;;Mesmo dia
6204;CAIEIRAS;Metropolitana de São Paulo;2015;9;SETEMBRO;;MADRUGADA;ATROPELAMENTO;;PEDESTRE;25-29;25;PEDESTRE;PUBLICO;DOMINGO;Rodovias;-2.334.242.333;-4.674.342.069;SP 023;ND;;Mesmo dia
7777;CAJAMAR;Metropolitana de São Paulo;2015;9;SETEMBRO;MASCULINO;MANHA;COLISAO;;MOTOCICLETA;55-59;55;CONDUTOR;PUBLICO;TERÇA;Rodovias;-2.333.729.822;-4.682.392.813;SP 354;40;;Mais de 30 dias
7778;CAJAMAR;Metropolitana de São Paulo;2015;9;SETEMBRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;;MOTOCICLETA;18-24;21;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;-23.338.819;-46.825.099;RUA ITABERABA;350;;Mesmo dia
7633;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;MANHA;CHOQUE;;MOTOCICLETA;25-29;27;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;-2.292.770.422;-470.414.637;RUA ENGENHEIRO AUGUSTO DE FIGUEIREDO;ND;;Mesmo dia
7710;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;OUTROS;;ONIBUS;65-69;68;PASSAGEIRO;;SÁBADO;Vias Municipais;-2.291.044;-4.705.689;AVENIDA FRANCISCO GLICERIO;435;;Mesmo dia
7461;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;ATROPELAMENTO;;PEDESTRE;25-29;28;PEDESTRE;PUBLICO;QUARTA;Rodovias;-2.284.419.775;-4.707.028.473;SP 065;138;;Mesmo dia
7192;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;ATROPELAMENTO;;PEDESTRE;30-34;30;PEDESTRE;PUBLICO;QUARTA;Rodovias;-2.295.598.212;-4.709.406.415;SP 075;74;;Mesmo dia
7463;CAMPINAS;Campinas;2015;9;SETEMBRO;FEMININO;MADRUGADA;CHOQUE;;AUTOMOVEL;0-17;1;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;-22.893.906;-47.087.901;AVENIDA MAL RONDON;700;;Mesmo dia
7464;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;ATROPELAMENTO;;PEDESTRE;40-44;41;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-22.894.569;-46.999.566;AVENIDA ANTONIO CARLOS COUTO DE BARROS;1936;;Mesmo dia
7191;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;ATROPELAMENTO;;PEDESTRE;18-24;20;PEDESTRE;PUBLICO;SÁBADO;Rodovias;-2.303.695.804;-4.711.645.816;SP 324;89;;Mesmo dia
7460;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;TARDE;COLISAO;;AUTOMOVEL;60-64;62;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;-2.288.122.934;-470.296.339;AVENIDA DOUTOR BERNADO KAPLAN;ND;;Até 30 dias
7433;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;TARDE;ATROPELAMENTO;;PEDESTRE;60-64;63;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;-2.290.292.771;-4.706.475.787;AVENIDA SEN SARAIVA;ND;;Mesmo dia
7671;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;TARDE;NAO DISPONIVEL;;NAO DISPONIVEL;40-44;43;NAO DISPONIVEL;;QUINTA;Rodovias;-2.262.651.216;-4.702.451.602;SP 107;28;;Mesmo dia
7494;CAMPINAS;Campinas;2015;9;SETEMBRO;FEMININO;MANHA;ATROPELAMENTO;;PEDESTRE;80 ou mais;82;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-2.261.074.165;-4.670.236.291;RUA RUA PADRE JOAO BATISTA LAVELLO;30;;Mesmo dia
7462;CAMPINAS;Campinas;2015;9;SETEMBRO;MASCULINO;MANHA;ATROPELAMENTO;;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;-2.279.519;-4.699.796;RUA FABIO BATISTA PINTO;1115;;Mesmo dia
7786;CAMPO LIMPO PAULISTA;Campinas;2015;9;SETEMBRO;MASCULINO;MANHA;ATROPELAMENTO;;PEDESTRE;80 ou mais;85;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;-2.320.645.898;-4.678.474.589;AVENIDA ALFRIED KRUPP;ND;;Mesmo dia
8317;CANDIDO MOTA;Marília;2015;9;SETEMBRO;FEMININO;NOITE;COLISAO;;MOTOCICLETA;25-29;27;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;-22.741.217;-50.389.716;SPA 442/266;4;;Mesmo dia
7838;CAPIVARI;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;ATROPELAMENTO;;PEDESTRE;50-54;50;PEDESTRE;PUBLICO;QUARTA;Rodovias;-2.296.933.279;-4.747.332.042;SP 308;131;;Mesmo dia
7066;CARAGUATATUBA;São José dos Campos;2015;9;SETEMBRO;MASCULINO;NOITE;ATROPELAMENTO;;PEDESTRE;0-17;17;PEDESTRE;PUBLICO;TERÇA;Vias Municipais;-2.369.475;-4.544.187;AVENIDA JOSE HERCULANO;6600;;Até 30 dias
7067;CARAGUATATUBA;São José dos Campos;2015;9;SETEMBRO;MASCULINO;TARDE;COLISAO;;AUTOMOVEL;75-79;75;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-2.362.763.381;-4.541.750.458;SP 099;ND;;Mesmo dia
51661;CARAPICUIBA;Metropolitana de São Paulo;2015;9;SETEMBRO;MASCULINO;NOITE;OUTROS;QUEDA (ÁGUA. BARRANCO. PONTE);AUTOMOVEL;40-44;41;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;-23.553.181;-46.830.864;RUA CRISTAL;ND;NÃO HÁ;Mesmo dia
51660;CARAPICUIBA;Metropolitana de São Paulo;2015;9;SETEMBRO;MASCULINO;NOITE;OUTROS;QUEDA (ÁGUA. BARRANCO. PONTE);AUTOMOVEL;55-59;59;PASSAGEIRO;PUBLICO;QUARTA;Vias Municipais;-23.553.181;-46.830.864;RUA CRISTAL;ND;NÃO HÁ;Mesmo dia
6583;CARAPICUIBA;Metropolitana de São Paulo;2015;9;SETEMBRO;FEMININO;MADRUGADA;COLISAO;;MOTOCICLETA;25-29;25;PASSAGEIRO;PUBLICO;SÁBADO;Vias Municipais;-2.354.654;-46.833.897;AVENIDA INOCENCIO SERAFICO;2601;;Mesmo dia
6753;CARAPICUIBA;Metropolitana de São Paulo;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;MOTOCICLETA;45-49;48;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;-2.352.906.745;-4.684.261.327;AVENIDA CONSOLACAO;ND;;Mesmo dia
10981;CARAPICUIBA;Metropolitana de São Paulo;2015;9;SETEMBRO;MASCULINO;NOITE;NAO DISPONIVEL;;NAO DISPONIVEL;55-59;58;NAO DISPONIVEL;;DOMINGO;Vias Municipais;-23.534.597;-46.830.373;RUA DA PEDREIRA;95;;Mesmo dia
9258;CARDOSO;São José do Rio Preto;2015;9;SETEMBRO;FEMININO;MADRUGADA;COLISAO;;AUTOMOVEL;30-34;33;PASSAGEIRO;PUBLICO;TERÇA;Rodovias;-2.007.185.919;-4.991.700.369;SP 461;ND;;Mesmo dia
9257;CARDOSO;São José do Rio Preto;2015;9;SETEMBRO;FEMININO;MADRUGADA;COLISAO;;AUTOMOVEL;35-39;38;CONDUTOR;PUBLICO;TERÇA;Rodovias;-2.007.185.919;-4.991.700.369;SP 461;ND;;Mesmo dia
9256;CARDOSO;São José do Rio Preto;2015;9;SETEMBRO;FEMININO;MADRUGADA;COLISAO;;AUTOMOVEL;18-24;21;CONDUTOR;PUBLICO;TERÇA;Rodovias;-2.007.185.919;-4.991.700.369;SP 461;ND;;Mesmo dia
8285;CATANDUVA;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NAO DISPONIVEL;CHOQUE;;MOTOCICLETA;25-29;27;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-21.134.489;-48.988.868;AVENIDA BENEDITO ZANCANER;1481;;Mesmo dia
9302;CATANDUVA;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;AUTOMOVEL;40-44;42;PASSAGEIRO;PUBLICO;SEGUNDA;Vias Municipais;-2.113.793.885;-4.899.241.683;VICINAL JOSE FERNANDES;1;;Mesmo dia
8284;CATANDUVA;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;AUTOMOVEL;0-17;15;PASSAGEIRO;PUBLICO;SEGUNDA;Vias Municipais;-2.113.793.885;-4.899.241.683;VICINAL JOSE FERNANDES;1;;Mesmo dia
8283;CATANDUVA;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;AUTOMOVEL;0-17;2;PASSAGEIRO;PUBLICO;SEGUNDA;Vias Municipais;-2.113.793.885;-4.899.241.683;VICINAL JOSE FERNANDES;1;;Mesmo dia
8282;CATANDUVA;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;AUTOMOVEL;45-49;46;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;-2.113.793.885;-4.899.241.683;VICINAL JOSE FERNANDES;1;;Mesmo dia
9032;CATIGUA;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;;AUTOMOVEL;18-24;19;CONDUTOR;PUBLICO;DOMINGO;Rodovias;-2.113.677.969;-4.897.004.121;SPA 395/310;9;;Mesmo dia
9100;CEDRAL;São José do Rio Preto;2015;9;SETEMBRO;MASCULINO;NAO DISPONIVEL;OUTROS;;AUTOMOVEL;18-24;20;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;-2.090.276.307;-4.927.019.734;RODOVIA FERNANDO BUOSI;ND;;Mesmo dia
